2467,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.8_1,Gewata,SNNPR
2468,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.9_1,Gimbo,SNNPR
2469,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.10_1,Sayilem,SNNPR
2470,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.13_1,Keffa,ETH.10.13.11_1,Telo,SNNPR
2471,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.14_1,Kembata Tembaro,ETH.10.14.1_1,Angacha,SNNPR
2472,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.14_1,Kembata Tembaro,ETH.10.14.2_1,Deniboya,SNNPR
2473,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.14_1,Kembata Tembaro,ETH.10.14.3_1,Doyo Gena,SNNPR
2474,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.14_1,Kembata Tembaro,ETH.10.14.4_1,Durame Town,SNNPR
2475,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.14_1,Kembata Tembaro,ETH.10.14.5_1,Hadero Tunito,SNNPR
2476,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.14_1,Kembata Tembaro,ETH.10.14.6_1,Kacha Bira,SNNPR
2477,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.14_1,Kembata Tembaro,ETH.10.14.7_1,Kedida Gamela,SNNPR
2478,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.14_1,Kembata Tembaro,ETH.10.14.8_1,Tembaro,SNNPR
2479,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.15_1,Konso Special,ETH.10.15.1_1,Konso,SNNPR
2480,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.16_1,Konta Special,ETH.10.16.1_1,Konta,SNNPR
2481,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.17_1,Segen,ETH.10.17.1_1,Alle,SNNPR
2482,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.18_1,Sheka,ETH.10.18.1_1,Anderacha,SNNPR
2483,ETH,Ethiopia,ETH.10_1,"Southern Nations, Nationalities and Peoples",ETH.10.18_1,Sheka,ETH.10.18.2_1,Masha,SNNPR
